2025-11-25_23:42:50,38.28
2025-11-25_23:42:52,39.20
2025-11-25_23:42:54,39.04
2025-11-25_23:42:56,39.22
2025-11-25_23:42:58,39.17
2025-11-25_23:43:00,39.11
2025-11-25_23:43:02,39.07
2025-11-25_23:43:04,39.05
2025-11-25_23:43:06,39.03
2025-11-25_23:43:08,39.00
2025-11-25_23:43:10,38.97
2025-11-25_23:43:12,38.94
2025-11-25_23:43:14,38.93
2025-11-25_23:43:16,38.91
2025-11-25_23:43:18,38.89
2025-11-25_23:43:20,38.88
2025-11-25_23:43:22,38.87
2025-11-25_23:43:24,38.86
2025-11-25_23:43:26,38.86
2025-11-25_23:43:28,38.83
2025-11-25_23:43:30,39.31
2025-11-25_23:43:32,39.58
2025-11-25_23:43:34,39.60
2025-11-25_23:43:36,39.57
2025-11-25_23:43:38,39.57
2025-11-25_23:43:40,39.57
2025-11-25_23:43:42,39.57
2025-11-25_23:43:44,39.58
2025-11-25_23:43:46,39.57
2025-11-25_23:43:48,39.57
2025-11-25_23:43:50,38.60
2025-11-25_23:43:52,39.06
2025-11-25_23:43:54,39.49
2025-11-25_23:43:56,39.96
2025-11-25_23:43:58,40.38
2025-11-25_23:44:00,40.82
2025-11-25_23:44:02,41.27
2025-11-25_23:44:04,41.72
2025-11-25_23:44:06,42.17
2025-11-25_23:44:08,42.63
2025-11-25_23:44:10,43.08
2025-11-25_23:44:12,43.50
2025-11-25_23:44:14,43.97
2025-11-25_23:44:17,44.39
2025-11-25_23:44:19,44.85
2025-11-25_23:44:21,45.27
2025-11-25_23:44:23,45.73
2025-11-25_23:44:25,46.15
2025-11-25_23:44:27,46.14
2025-11-25_23:44:29,46.14
2025-11-25_23:44:31,46.14
2025-11-25_23:44:33,46.14
2025-11-25_23:44:35,46.14
2025-11-25_23:44:37,46.14
2025-11-25_23:44:39,46.14
2025-11-25_23:44:41,46.14
2025-11-25_23:44:43,46.13
2025-11-25_23:44:45,46.13
2025-11-25_23:44:47,46.13
2025-11-25_23:44:49,46.13
2025-11-25_23:44:51,46.15
2025-11-25_23:44:53,46.14
2025-11-25_23:44:55,46.16
2025-11-25_23:44:57,46.13
2025-11-25_23:44:59,46.14
2025-11-25_23:45:01,46.14
2025-11-25_23:45:03,46.13
2025-11-25_23:45:05,46.13
2025-11-25_23:45:07,46.14
2025-11-25_23:45:09,46.14
2025-11-25_23:45:11,46.12
2025-11-25_23:45:13,46.10
2025-11-25_23:45:15,46.11
2025-11-25_23:45:17,46.12
2025-11-25_23:45:19,46.12
2025-11-25_23:45:21,46.11
2025-11-25_23:45:23,46.11
2025-11-25_23:45:25,46.11
2025-11-25_23:45:27,46.11
2025-11-25_23:45:29,46.13
2025-11-25_23:45:31,46.15
2025-11-25_23:45:33,46.13
2025-11-25_23:45:35,46.15
2025-11-25_23:45:37,46.15
2025-11-25_23:45:39,46.14
2025-11-25_23:45:41,46.14
2025-11-25_23:45:43,46.14
2025-11-25_23:45:45,46.13
2025-11-25_23:45:47,46.13
2025-11-25_23:45:49,46.14
2025-11-25_23:45:51,46.15
2025-11-25_23:45:53,46.14
2025-11-25_23:45:55,46.13
2025-11-25_23:45:57,46.13
2025-11-25_23:45:59,46.13
2025-11-25_23:46:01,46.12
2025-11-25_23:46:04,46.14
2025-11-25_23:46:06,46.14
2025-11-25_23:46:08,46.14
2025-11-25_23:46:10,46.14
2025-11-25_23:46:12,46.15
2025-11-25_23:46:14,46.14
2025-11-25_23:46:16,46.14
2025-11-25_23:46:18,46.14
2025-11-25_23:46:20,46.14
2025-11-25_23:46:22,46.14
2025-11-25_23:46:24,46.14
2025-11-25_23:46:26,46.13
2025-11-25_23:46:28,46.13
2025-11-25_23:46:30,46.14
2025-11-25_23:46:32,46.13
2025-11-25_23:46:34,46.14
2025-11-25_23:46:36,46.14
2025-11-25_23:46:38,46.14
2025-11-25_23:46:40,46.14
2025-11-25_23:46:42,46.13
2025-11-25_23:46:44,46.12
2025-11-25_23:46:46,46.13
2025-11-25_23:46:48,46.14
2025-11-25_23:46:50,46.14
2025-11-25_23:46:52,46.16
2025-11-25_23:46:54,46.14
2025-11-25_23:46:56,46.14
2025-11-25_23:46:58,46.13
2025-11-25_23:47:00,38.31
2025-11-25_23:47:02,38.40
2025-11-25_23:47:04,38.49
2025-11-25_23:47:06,38.61
2025-11-25_23:47:08,38.72
2025-11-25_23:47:10,38.84
2025-11-25_23:47:12,38.95
2025-11-25_23:47:14,39.04
2025-11-25_23:47:16,39.17
2025-11-25_23:47:18,39.24
2025-11-25_23:47:20,39.34
2025-11-25_23:47:22,39.44
2025-11-25_23:47:24,39.54
2025-11-25_23:47:26,39.64
2025-11-25_23:47:28,39.74
2025-11-25_23:47:30,39.89
2025-11-25_23:47:32,39.98
2025-11-25_23:47:34,40.08
2025-11-25_23:47:36,40.19
2025-11-25_23:47:38,40.28
2025-11-25_23:47:40,40.39
2025-11-25_23:47:42,40.48
2025-11-25_23:47:44,40.58
2025-11-25_23:47:46,40.68
2025-11-25_23:47:48,40.79
2025-11-25_23:47:51,40.88
2025-11-25_23:47:53,40.98
2025-11-25_23:47:55,41.08
2025-11-25_23:47:57,41.17
2025-11-25_23:47:59,41.26
2025-11-25_23:48:01,41.38
2025-11-25_23:48:03,41.46
2025-11-25_23:48:05,41.56
2025-11-25_23:48:07,41.66
2025-11-25_23:48:09,41.79
2025-11-25_23:48:11,41.91
2025-11-25_23:48:13,41.99
2025-11-25_23:48:15,42.17
2025-11-25_23:48:17,42.17
2025-11-25_23:48:19,42.17
2025-11-25_23:48:21,42.16
2025-11-25_23:48:23,42.14
2025-11-25_23:48:25,42.14
2025-11-25_23:48:27,42.13
2025-11-25_23:48:29,42.11
2025-11-25_23:48:31,42.08
2025-11-25_23:48:33,42.07
2025-11-25_23:48:35,42.03
2025-11-25_23:48:37,42.02
2025-11-25_23:48:39,42.01
2025-11-25_23:48:41,42.00
2025-11-25_23:48:43,41.99
2025-11-25_23:48:45,41.99
2025-11-25_23:48:47,41.97
2025-11-25_23:48:49,41.95
2025-11-25_23:48:51,41.94
2025-11-25_23:48:53,41.92
2025-11-25_23:48:55,41.92
2025-11-25_23:48:57,41.92
2025-11-25_23:48:59,41.92
2025-11-25_23:49:01,41.92
2025-11-25_23:49:03,41.93
2025-11-25_23:49:05,41.92
2025-11-25_23:49:07,41.91
2025-11-25_23:49:09,41.91
2025-11-25_23:49:11,41.90
2025-11-25_23:49:13,41.91
2025-11-25_23:49:15,41.91
2025-11-25_23:49:17,41.92
2025-11-25_23:49:19,41.93
2025-11-25_23:49:21,41.92
2025-11-25_23:49:23,41.92
2025-11-25_23:49:25,41.93
2025-11-25_23:49:27,41.96
2025-11-25_23:49:29,41.93
2025-11-25_23:49:31,41.92
2025-11-25_23:49:33,41.92
2025-11-25_23:49:35,41.93
2025-11-25_23:49:38,41.94
2025-11-25_23:49:40,41.93
2025-11-25_23:49:42,41.94
2025-11-25_23:49:44,41.95
2025-11-25_23:49:46,41.94
2025-11-25_23:49:48,41.94
2025-11-25_23:49:50,41.94
2025-11-25_23:49:52,41.95
2025-11-25_23:49:54,41.97
2025-11-25_23:49:56,41.96
2025-11-25_23:49:58,41.96
2025-11-25_23:50:00,41.96
2025-11-25_23:50:02,41.95
2025-11-25_23:50:04,41.94
2025-11-25_23:50:06,41.97
2025-11-25_23:50:08,41.97
2025-11-25_23:50:10,41.96
2025-11-25_23:50:12,41.97
2025-11-25_23:50:14,41.97
2025-11-25_23:50:16,41.97
2025-11-25_23:50:18,41.97
2025-11-25_23:50:20,41.97
2025-11-25_23:50:22,41.96
2025-11-25_23:50:24,41.95
2025-11-25_23:50:26,41.94
2025-11-25_23:50:28,41.94
2025-11-25_23:50:30,41.95
2025-11-25_23:50:32,41.94
