2025-11-26_23:09:10,37.77
2025-11-26_23:09:12,38.69
2025-11-26_23:09:14,38.66
2025-11-26_23:09:16,38.76
2025-11-26_23:09:18,38.74
2025-11-26_23:09:21,38.71
2025-11-26_23:09:23,38.70
2025-11-26_23:09:25,38.67
2025-11-26_23:09:27,38.63
2025-11-26_23:09:29,38.60
2025-11-26_23:09:31,38.57
2025-11-26_23:09:33,38.56
2025-11-26_23:09:35,38.54
2025-11-26_23:09:37,38.54
2025-11-26_23:09:39,38.51
2025-11-26_23:09:41,38.51
2025-11-26_23:09:43,38.49
2025-11-26_23:09:45,38.48
2025-11-26_23:09:47,38.49
2025-11-26_23:09:49,38.57
2025-11-26_23:09:51,39.01
2025-11-26_23:09:53,39.23
2025-11-26_23:09:55,39.23
2025-11-26_23:09:57,39.22
2025-11-26_23:09:59,39.21
2025-11-26_23:10:01,39.22
2025-11-26_23:10:03,39.23
2025-11-26_23:10:05,39.23
2025-11-26_23:10:07,39.23
2025-11-26_23:10:09,39.22
2025-11-26_23:10:11,38.43
2025-11-26_23:10:13,38.89
2025-11-26_23:10:15,39.36
2025-11-26_23:10:17,39.83
2025-11-26_23:10:19,40.30
2025-11-26_23:10:21,40.75
2025-11-26_23:10:23,41.20
2025-11-26_23:10:25,41.61
2025-11-26_23:10:27,42.07
2025-11-26_23:10:29,42.56
2025-11-26_23:10:31,43.04
2025-11-26_23:10:33,43.48
2025-11-26_23:10:35,43.95
2025-11-26_23:10:37,44.38
2025-11-26_23:10:39,44.82
2025-11-26_23:10:41,45.29
2025-11-26_23:10:43,45.73
2025-11-26_23:10:45,45.83
2025-11-26_23:10:47,45.84
2025-11-26_23:10:49,45.83
2025-11-26_23:10:51,45.83
2025-11-26_23:10:53,45.82
2025-11-26_23:10:55,45.82
2025-11-26_23:10:57,45.82
2025-11-26_23:10:59,45.82
2025-11-26_23:11:01,45.81
2025-11-26_23:11:03,45.81
2025-11-26_23:11:05,45.82
2025-11-26_23:11:08,45.81
2025-11-26_23:11:10,45.81
2025-11-26_23:11:12,45.82
2025-11-26_23:11:14,45.82
2025-11-26_23:11:16,45.82
2025-11-26_23:11:18,45.81
2025-11-26_23:11:20,45.81
2025-11-26_23:11:22,45.82
2025-11-26_23:11:24,45.83
2025-11-26_23:11:26,45.82
2025-11-26_23:11:28,45.81
2025-11-26_23:11:30,45.82
2025-11-26_23:11:32,45.82
2025-11-26_23:11:34,45.82
2025-11-26_23:11:36,45.81
2025-11-26_23:11:38,45.80
2025-11-26_23:11:40,45.80
2025-11-26_23:11:42,45.79
2025-11-26_23:11:44,45.80
2025-11-26_23:11:46,45.80
2025-11-26_23:11:48,45.80
2025-11-26_23:11:50,45.80
2025-11-26_23:11:52,45.79
2025-11-26_23:11:54,45.81
2025-11-26_23:11:56,45.81
2025-11-26_23:11:58,45.80
2025-11-26_23:12:00,45.80
2025-11-26_23:12:02,45.80
2025-11-26_23:12:04,45.80
2025-11-26_23:12:06,45.80
2025-11-26_23:12:08,45.79
2025-11-26_23:12:10,45.79
2025-11-26_23:12:12,45.78
2025-11-26_23:12:14,45.80
2025-11-26_23:12:16,45.79
2025-11-26_23:12:18,45.80
2025-11-26_23:12:20,45.80
2025-11-26_23:12:22,45.81
2025-11-26_23:12:24,45.81
2025-11-26_23:12:26,45.79
2025-11-26_23:12:28,45.79
2025-11-26_23:12:30,45.79
2025-11-26_23:12:32,45.80
2025-11-26_23:12:34,45.80
2025-11-26_23:12:36,45.78
2025-11-26_23:12:38,45.78
2025-11-26_23:12:40,45.79
2025-11-26_23:12:42,45.79
2025-11-26_23:12:44,45.78
2025-11-26_23:12:46,45.78
2025-11-26_23:12:48,45.79
2025-11-26_23:12:51,45.79
2025-11-26_23:12:53,45.77
2025-11-26_23:12:55,45.78
2025-11-26_23:12:57,45.78
2025-11-26_23:12:59,45.78
2025-11-26_23:13:01,45.78
2025-11-26_23:13:03,45.78
2025-11-26_23:13:05,45.78
2025-11-26_23:13:07,45.79
2025-11-26_23:13:09,45.79
2025-11-26_23:13:11,45.78
2025-11-26_23:13:13,45.80
2025-11-26_23:13:15,45.78
2025-11-26_23:13:17,45.78
2025-11-26_23:13:19,37.96
2025-11-26_23:13:21,38.05
2025-11-26_23:13:23,38.17
2025-11-26_23:13:25,38.26
2025-11-26_23:13:27,38.38
2025-11-26_23:13:29,38.47
2025-11-26_23:13:31,38.56
2025-11-26_23:13:33,38.67
2025-11-26_23:13:35,38.77
2025-11-26_23:13:37,38.87
2025-11-26_23:13:39,38.96
2025-11-26_23:13:41,39.08
2025-11-26_23:13:43,39.17
2025-11-26_23:13:45,39.29
2025-11-26_23:13:47,39.40
2025-11-26_23:13:49,39.49
2025-11-26_23:13:51,39.57
2025-11-26_23:13:53,39.69
2025-11-26_23:13:55,39.78
2025-11-26_23:13:57,39.90
2025-11-26_23:13:59,39.99
2025-11-26_23:14:01,40.09
2025-11-26_23:14:03,40.18
2025-11-26_23:14:05,40.28
2025-11-26_23:14:07,40.40
2025-11-26_23:14:09,40.51
2025-11-26_23:14:11,40.60
2025-11-26_23:14:13,40.72
2025-11-26_23:14:15,40.81
2025-11-26_23:14:17,40.92
2025-11-26_23:14:19,41.02
2025-11-26_23:14:21,41.13
2025-11-26_23:14:23,41.23
2025-11-26_23:14:25,41.32
2025-11-26_23:14:27,41.42
2025-11-26_23:14:29,41.51
2025-11-26_23:14:31,41.60
2025-11-26_23:14:33,43.48
2025-11-26_23:14:36,41.72
2025-11-26_23:14:38,41.72
2025-11-26_23:14:40,41.71
2025-11-26_23:14:42,41.71
2025-11-26_23:14:44,41.71
2025-11-26_23:14:46,41.71
2025-11-26_23:14:48,41.72
2025-11-26_23:14:50,41.71
2025-11-26_23:14:52,41.71
2025-11-26_23:14:54,41.73
2025-11-26_23:14:56,41.70
2025-11-26_23:14:58,41.70
2025-11-26_23:15:00,41.69
2025-11-26_23:15:02,41.70
2025-11-26_23:15:04,41.70
2025-11-26_23:15:06,41.69
2025-11-26_23:15:08,41.69
2025-11-26_23:15:10,41.68
2025-11-26_23:15:12,41.68
2025-11-26_23:15:14,41.68
2025-11-26_23:15:16,41.68
2025-11-26_23:15:18,41.68
2025-11-26_23:15:20,41.67
2025-11-26_23:15:22,41.67
2025-11-26_23:15:24,41.67
2025-11-26_23:15:26,41.67
2025-11-26_23:15:28,41.68
2025-11-26_23:15:30,41.68
2025-11-26_23:15:32,41.68
2025-11-26_23:15:34,41.68
2025-11-26_23:15:36,41.67
2025-11-26_23:15:38,41.66
2025-11-26_23:15:40,41.68
2025-11-26_23:15:42,41.65
2025-11-26_23:15:44,41.64
2025-11-26_23:15:46,41.64
2025-11-26_23:15:48,41.69
2025-11-26_23:15:50,41.64
2025-11-26_23:15:52,41.65
2025-11-26_23:15:54,41.65
2025-11-26_23:15:56,41.63
2025-11-26_23:15:58,41.64
2025-11-26_23:16:00,41.63
2025-11-26_23:16:02,41.62
2025-11-26_23:16:04,41.62
2025-11-26_23:16:06,41.62
2025-11-26_23:16:08,41.62
2025-11-26_23:16:10,41.63
2025-11-26_23:16:12,41.63
2025-11-26_23:16:14,41.65
2025-11-26_23:16:16,41.65
2025-11-26_23:16:18,41.67
2025-11-26_23:16:20,41.67
2025-11-26_23:16:22,41.67
2025-11-26_23:16:25,41.66
2025-11-26_23:16:27,41.65
2025-11-26_23:16:29,41.67
2025-11-26_23:16:31,41.66
2025-11-26_23:16:33,41.65
2025-11-26_23:16:35,41.65
2025-11-26_23:16:37,41.63
2025-11-26_23:16:39,41.63
2025-11-26_23:16:41,41.63
2025-11-26_23:16:43,41.64
2025-11-26_23:16:45,41.64
2025-11-26_23:16:47,41.64
2025-11-26_23:16:49,41.69
2025-11-26_23:16:51,41.65
2025-11-26_23:16:53,41.64
2025-11-26_23:16:55,41.63
2025-11-26_23:16:57,41.62
2025-11-26_23:16:59,41.62
2025-11-26_23:17:01,41.62
2025-11-26_23:17:03,41.63
2025-11-26_23:17:05,41.63
2025-11-26_23:17:07,41.64
2025-11-26_23:17:09,41.64
2025-11-26_23:17:11,41.67
2025-11-26_23:17:13,41.65
2025-11-26_23:17:15,41.65
2025-11-26_23:17:17,41.66
2025-11-26_23:17:19,41.64
2025-11-26_23:17:21,41.65
2025-11-26_23:17:23,41.66
2025-11-26_23:17:25,37.64
2025-11-26_23:17:27,37.63
2025-11-26_23:17:29,37.67
2025-11-26_23:17:31,37.65
2025-11-26_23:17:33,37.67
2025-11-26_23:17:35,37.67
2025-11-26_23:17:37,37.66
2025-11-26_23:17:39,37.67
2025-11-26_23:17:41,37.68
2025-11-26_23:17:43,37.71
2025-11-26_23:17:45,37.68
2025-11-26_23:17:47,37.83
2025-11-26_23:17:49,39.00
2025-11-26_23:17:51,40.14
2025-11-26_23:17:53,41.34
2025-11-26_23:17:55,42.00
2025-11-26_23:17:57,47.16
2025-11-26_23:17:59,45.75
2025-11-26_23:18:01,45.81
2025-11-26_23:18:03,45.82
2025-11-26_23:18:05,45.82
2025-11-26_23:18:07,45.82
2025-11-26_23:18:10,45.81
2025-11-26_23:18:12,45.82
2025-11-26_23:18:14,45.82
2025-11-26_23:18:16,45.81
2025-11-26_23:18:18,45.79
2025-11-26_23:18:20,45.79
2025-11-26_23:18:22,45.78
2025-11-26_23:18:24,45.77
2025-11-26_23:18:26,45.77
2025-11-26_23:18:28,45.77
2025-11-26_23:18:30,45.78
2025-11-26_23:18:32,45.77
2025-11-26_23:18:34,45.76
2025-11-26_23:18:36,45.76
2025-11-26_23:18:38,45.74
2025-11-26_23:18:40,45.73
2025-11-26_23:18:42,45.73
2025-11-26_23:18:44,45.72
2025-11-26_23:18:46,45.71
2025-11-26_23:18:48,45.70
2025-11-26_23:18:50,45.70
2025-11-26_23:18:52,45.69
2025-11-26_23:18:54,45.69
2025-11-26_23:18:56,45.69
2025-11-26_23:18:58,45.73
2025-11-26_23:19:00,45.70
2025-11-26_23:19:02,45.70
2025-11-26_23:19:04,45.69
2025-11-26_23:19:06,45.68
2025-11-26_23:19:08,45.69
2025-11-26_23:19:10,45.69
2025-11-26_23:19:12,45.68
2025-11-26_23:19:14,45.67
2025-11-26_23:19:16,45.65
2025-11-26_23:19:18,45.63
2025-11-26_23:19:20,45.63
2025-11-26_23:19:22,45.63
2025-11-26_23:19:24,45.63
2025-11-26_23:19:26,45.63
2025-11-26_23:19:28,45.62
2025-11-26_23:19:30,45.62
2025-11-26_23:19:32,45.62
2025-11-26_23:19:34,45.62
2025-11-26_23:19:36,45.63
2025-11-26_23:19:38,45.64
2025-11-26_23:19:40,45.61
2025-11-26_23:19:42,45.61
2025-11-26_23:19:44,45.61
2025-11-26_23:19:46,45.60
2025-11-26_23:19:48,45.59
2025-11-26_23:19:50,45.58
2025-11-26_23:19:52,45.58
2025-11-26_23:19:54,45.56
