2025-11-27_09:45:27,37.94
2025-11-27_09:45:29,38.84
2025-11-27_09:45:31,38.65
2025-11-27_09:45:33,38.85
2025-11-27_09:45:35,38.80
2025-11-27_09:45:37,38.77
2025-11-27_09:45:39,38.73
2025-11-27_09:45:41,38.71
2025-11-27_09:45:43,38.70
2025-11-27_09:45:45,38.71
2025-11-27_09:45:47,38.69
2025-11-27_09:45:49,38.67
2025-11-27_09:45:51,38.66
2025-11-27_09:45:53,38.65
2025-11-27_09:45:55,38.62
2025-11-27_09:45:57,38.62
2025-11-27_09:45:59,38.62
2025-11-27_09:46:01,38.62
2025-11-27_09:46:03,38.62
2025-11-27_09:46:05,38.65
2025-11-27_09:46:07,39.05
2025-11-27_09:46:09,39.36
2025-11-27_09:46:11,39.35
2025-11-27_09:46:13,39.37
2025-11-27_09:46:15,39.38
2025-11-27_09:46:17,39.37
2025-11-27_09:46:19,39.36
2025-11-27_09:46:21,39.34
2025-11-27_09:46:23,39.34
2025-11-27_09:46:25,39.35
2025-11-27_09:46:27,39.35
2025-11-27_09:46:29,38.59
2025-11-27_09:46:31,39.03
2025-11-27_09:46:33,39.45
2025-11-27_09:46:35,39.89
2025-11-27_09:46:37,40.33
2025-11-27_09:46:39,40.78
2025-11-27_09:46:42,41.24
2025-11-27_09:46:44,41.66
2025-11-27_09:46:46,42.11
2025-11-27_09:46:48,42.56
2025-11-27_09:46:50,42.97
2025-11-27_09:46:52,43.43
2025-11-27_09:46:54,43.87
2025-11-27_09:46:56,44.27
2025-11-27_09:46:58,44.72
2025-11-27_09:47:00,45.15
2025-11-27_09:47:02,45.59
2025-11-27_09:47:04,45.83
2025-11-27_09:47:06,45.83
2025-11-27_09:47:08,45.83
2025-11-27_09:47:10,45.85
2025-11-27_09:47:12,45.85
2025-11-27_09:47:14,45.86
2025-11-27_09:47:16,45.87
2025-11-27_09:47:18,45.87
2025-11-27_09:47:20,45.87
2025-11-27_09:47:22,45.86
2025-11-27_09:47:24,45.86
2025-11-27_09:47:26,45.85
2025-11-27_09:47:28,45.83
2025-11-27_09:47:30,45.84
2025-11-27_09:47:32,45.84
2025-11-27_09:47:34,45.86
2025-11-27_09:47:36,45.85
2025-11-27_09:47:38,45.84
2025-11-27_09:47:40,45.83
2025-11-27_09:47:42,45.84
2025-11-27_09:47:44,45.83
2025-11-27_09:47:46,45.84
2025-11-27_09:47:48,45.84
2025-11-27_09:47:50,45.84
2025-11-27_09:47:52,45.83
2025-11-27_09:47:54,45.82
2025-11-27_09:47:56,45.81
2025-11-27_09:47:58,45.81
2025-11-27_09:48:00,45.80
2025-11-27_09:48:02,45.81
2025-11-27_09:48:04,45.81
2025-11-27_09:48:06,45.82
2025-11-27_09:48:08,45.83
2025-11-27_09:48:10,45.83
2025-11-27_09:48:12,45.84
2025-11-27_09:48:14,45.84
2025-11-27_09:48:16,45.83
2025-11-27_09:48:18,45.82
2025-11-27_09:48:20,45.82
2025-11-27_09:48:22,45.82
2025-11-27_09:48:25,45.82
2025-11-27_09:48:27,45.83
2025-11-27_09:48:29,45.83
2025-11-27_09:48:31,45.83
2025-11-27_09:48:33,45.82
2025-11-27_09:48:35,45.82
2025-11-27_09:48:37,45.82
2025-11-27_09:48:39,45.83
2025-11-27_09:48:41,45.85
2025-11-27_09:48:43,45.84
2025-11-27_09:48:45,45.83
2025-11-27_09:48:47,45.84
2025-11-27_09:48:49,45.83
2025-11-27_09:48:51,45.82
2025-11-27_09:48:53,45.83
2025-11-27_09:48:55,45.83
2025-11-27_09:48:57,45.84
2025-11-27_09:48:59,45.83
2025-11-27_09:49:01,45.85
2025-11-27_09:49:03,45.85
2025-11-27_09:49:05,45.85
2025-11-27_09:49:07,45.84
2025-11-27_09:49:09,45.84
2025-11-27_09:49:11,45.84
2025-11-27_09:49:13,45.84
2025-11-27_09:49:15,45.85
2025-11-27_09:49:17,45.86
2025-11-27_09:49:19,45.85
2025-11-27_09:49:21,45.86
2025-11-27_09:49:23,45.84
2025-11-27_09:49:25,45.85
2025-11-27_09:49:27,45.84
2025-11-27_09:49:29,45.82
2025-11-27_09:49:31,45.82
2025-11-27_09:49:33,45.82
2025-11-27_09:49:35,45.82
2025-11-27_09:49:37,45.81
2025-11-27_09:49:39,45.81
2025-11-27_09:49:41,38.09
2025-11-27_09:49:43,38.20
2025-11-27_09:49:45,38.26
2025-11-27_09:49:47,38.33
2025-11-27_09:49:49,38.39
2025-11-27_09:49:51,38.46
2025-11-27_09:49:53,38.53
2025-11-27_09:49:55,38.61
2025-11-27_09:49:57,38.66
2025-11-27_09:49:59,38.74
2025-11-27_09:50:01,38.81
2025-11-27_09:50:03,38.89
2025-11-27_09:50:05,38.96
2025-11-27_09:50:07,39.04
2025-11-27_09:50:10,39.10
2025-11-27_09:50:12,39.17
2025-11-27_09:50:14,39.24
2025-11-27_09:50:16,39.32
2025-11-27_09:50:18,39.39
2025-11-27_09:50:20,39.47
2025-11-27_09:50:22,39.56
2025-11-27_09:50:24,39.65
2025-11-27_09:50:26,39.67
2025-11-27_09:50:28,39.74
2025-11-27_09:50:30,39.81
2025-11-27_09:50:32,39.90
2025-11-27_09:50:34,39.97
2025-11-27_09:50:36,40.05
2025-11-27_09:50:38,40.14
2025-11-27_09:50:40,40.20
2025-11-27_09:50:42,40.29
2025-11-27_09:50:44,40.36
2025-11-27_09:50:46,40.45
2025-11-27_09:50:48,40.52
2025-11-27_09:50:50,40.58
2025-11-27_09:50:52,40.65
2025-11-27_09:50:54,40.72
2025-11-27_09:50:56,40.78
2025-11-27_09:50:58,40.85
2025-11-27_09:51:00,40.93
2025-11-27_09:51:02,41.04
2025-11-27_09:51:04,41.11
2025-11-27_09:51:06,41.16
2025-11-27_09:51:08,41.23
2025-11-27_09:51:10,41.31
2025-11-27_09:51:12,41.40
2025-11-27_09:51:14,41.45
2025-11-27_09:51:16,41.55
2025-11-27_09:51:18,41.62
2025-11-27_09:51:20,41.68
2025-11-27_09:51:22,41.77
2025-11-27_09:51:24,42.00
2025-11-27_09:51:26,41.98
2025-11-27_09:51:28,41.98
2025-11-27_09:51:30,41.96
2025-11-27_09:51:32,41.96
2025-11-27_09:51:34,41.94
2025-11-27_09:51:36,41.95
2025-11-27_09:51:38,41.93
2025-11-27_09:51:40,41.93
2025-11-27_09:51:42,41.96
2025-11-27_09:51:44,41.96
2025-11-27_09:51:46,41.91
2025-11-27_09:51:48,41.91
2025-11-27_09:51:50,41.91
2025-11-27_09:51:52,41.93
2025-11-27_09:51:54,41.91
2025-11-27_09:51:57,41.90
2025-11-27_09:51:59,41.88
2025-11-27_09:52:01,41.88
2025-11-27_09:52:03,41.88
2025-11-27_09:52:05,41.87
2025-11-27_09:52:07,41.86
