2025-11-27_02:40:10,38.12
2025-11-27_02:40:12,38.37
2025-11-27_02:40:14,39.00
2025-11-27_02:40:16,38.88
2025-11-27_02:40:18,38.92
2025-11-27_02:40:20,38.85
2025-11-27_02:40:22,38.79
2025-11-27_02:40:24,38.75
2025-11-27_02:40:26,38.70
2025-11-27_02:40:28,38.67
2025-11-27_02:40:30,38.64
2025-11-27_02:40:32,38.64
2025-11-27_02:40:34,38.63
2025-11-27_02:40:36,38.60
2025-11-27_02:40:38,38.58
2025-11-27_02:40:40,38.56
2025-11-27_02:40:42,38.56
2025-11-27_02:40:44,38.57
2025-11-27_02:40:46,38.56
2025-11-27_02:40:48,38.57
2025-11-27_02:40:50,38.84
2025-11-27_02:40:53,39.30
2025-11-27_02:40:55,39.32
2025-11-27_02:40:57,39.32
2025-11-27_02:40:59,39.30
2025-11-27_02:41:01,39.28
2025-11-27_02:41:03,39.27
2025-11-27_02:41:05,39.27
2025-11-27_02:41:07,39.27
2025-11-27_02:41:09,39.26
2025-11-27_02:41:11,39.26
2025-11-27_02:41:13,38.66
2025-11-27_02:41:15,39.13
2025-11-27_02:41:17,39.56
2025-11-27_02:41:19,40.02
2025-11-27_02:41:21,40.48
2025-11-27_02:41:23,40.93
2025-11-27_02:41:25,41.41
2025-11-27_02:41:27,41.87
2025-11-27_02:41:29,42.33
2025-11-27_02:41:31,42.79
2025-11-27_02:41:33,43.25
2025-11-27_02:41:35,43.71
2025-11-27_02:41:37,44.18
2025-11-27_02:41:39,44.62
2025-11-27_02:41:41,45.08
2025-11-27_02:41:43,45.54
2025-11-27_02:41:45,45.84
2025-11-27_02:41:47,45.84
2025-11-27_02:41:49,45.85
2025-11-27_02:41:51,45.85
2025-11-27_02:41:53,45.86
2025-11-27_02:41:55,45.86
2025-11-27_02:41:57,45.85
2025-11-27_02:41:59,45.86
2025-11-27_02:42:01,45.85
2025-11-27_02:42:03,45.85
2025-11-27_02:42:05,45.85
2025-11-27_02:42:07,45.84
2025-11-27_02:42:09,45.83
2025-11-27_02:42:11,45.83
2025-11-27_02:42:13,45.83
2025-11-27_02:42:15,45.84
2025-11-27_02:42:17,45.84
2025-11-27_02:42:19,45.81
2025-11-27_02:42:21,45.82
2025-11-27_02:42:23,45.82
2025-11-27_02:42:25,45.80
2025-11-27_02:42:27,45.81
2025-11-27_02:42:29,45.81
2025-11-27_02:42:31,45.81
2025-11-27_02:42:33,45.82
2025-11-27_02:42:35,45.83
2025-11-27_02:42:38,45.83
2025-11-27_02:42:40,45.81
2025-11-27_02:42:42,45.81
2025-11-27_02:42:44,45.82
2025-11-27_02:42:46,45.81
2025-11-27_02:42:48,45.81
2025-11-27_02:42:50,45.81
2025-11-27_02:42:52,45.81
2025-11-27_02:42:54,45.81
2025-11-27_02:42:56,45.80
2025-11-27_02:42:58,45.83
2025-11-27_02:43:00,45.81
2025-11-27_02:43:02,45.82
2025-11-27_02:43:04,45.82
2025-11-27_02:43:06,45.82
2025-11-27_02:43:08,45.80
2025-11-27_02:43:10,45.79
2025-11-27_02:43:12,45.80
2025-11-27_02:43:14,45.83
2025-11-27_02:43:16,45.84
2025-11-27_02:43:18,45.82
2025-11-27_02:43:20,45.82
2025-11-27_02:43:22,45.83
2025-11-27_02:43:24,45.84
2025-11-27_02:43:26,45.85
2025-11-27_02:43:28,45.85
2025-11-27_02:43:30,45.85
2025-11-27_02:43:32,45.83
2025-11-27_02:43:34,45.83
2025-11-27_02:43:36,45.82
2025-11-27_02:43:38,45.83
2025-11-27_02:43:40,45.83
2025-11-27_02:43:42,45.82
2025-11-27_02:43:44,45.81
2025-11-27_02:43:46,45.80
2025-11-27_02:43:48,45.79
2025-11-27_02:43:50,45.79
2025-11-27_02:43:52,45.80
2025-11-27_02:43:54,45.80
2025-11-27_02:43:56,45.81
2025-11-27_02:43:58,45.79
2025-11-27_02:44:00,45.81
2025-11-27_02:44:02,45.81
2025-11-27_02:44:04,45.82
2025-11-27_02:44:06,45.82
2025-11-27_02:44:08,45.82
2025-11-27_02:44:10,45.81
2025-11-27_02:44:12,45.82
2025-11-27_02:44:14,45.82
2025-11-27_02:44:16,45.83
2025-11-27_02:44:18,45.84
2025-11-27_02:44:20,38.05
2025-11-27_02:44:23,38.13
2025-11-27_02:44:25,38.24
2025-11-27_02:44:27,38.34
2025-11-27_02:44:29,38.44
2025-11-27_02:44:31,38.55
2025-11-27_02:44:33,38.64
2025-11-27_02:44:35,38.74
2025-11-27_02:44:37,38.88
2025-11-27_02:44:39,38.96
2025-11-27_02:44:41,39.05
2025-11-27_02:44:43,39.16
2025-11-27_02:44:45,39.27
2025-11-27_02:44:47,39.38
2025-11-27_02:44:49,39.49
2025-11-27_02:44:51,39.58
2025-11-27_02:44:53,39.70
2025-11-27_02:44:55,39.82
2025-11-27_02:44:57,39.92
2025-11-27_02:44:59,40.03
