2025-11-27_20:28:42,37.75
2025-11-27_20:28:44,37.86
2025-11-27_20:28:46,38.71
2025-11-27_20:28:48,38.61
2025-11-27_20:28:50,38.74
2025-11-27_20:28:52,38.71
2025-11-27_20:28:54,38.69
2025-11-27_20:28:56,38.68
2025-11-27_20:28:58,38.65
2025-11-27_20:29:00,38.64
2025-11-27_20:29:02,38.64
2025-11-27_20:29:04,38.63
2025-11-27_20:29:06,38.62
2025-11-27_20:29:08,38.62
2025-11-27_20:29:10,38.61
2025-11-27_20:29:12,38.62
2025-11-27_20:29:14,38.63
2025-11-27_20:29:16,38.62
2025-11-27_20:29:18,38.60
2025-11-27_20:29:20,38.49
2025-11-27_20:29:22,38.96
2025-11-27_20:29:24,39.33
2025-11-27_20:29:26,39.32
2025-11-27_20:29:28,39.32
2025-11-27_20:29:30,39.31
2025-11-27_20:29:32,39.31
2025-11-27_20:29:34,39.30
2025-11-27_20:29:36,39.28
2025-11-27_20:29:38,39.28
2025-11-27_20:29:40,39.29
2025-11-27_20:29:42,38.47
2025-11-27_20:29:44,38.92
2025-11-27_20:29:46,39.38
2025-11-27_20:29:48,39.81
2025-11-27_20:29:51,40.24
2025-11-27_20:29:53,40.67
2025-11-27_20:29:55,41.11
2025-11-27_20:29:57,41.54
2025-11-27_20:29:59,41.98
2025-11-27_20:30:01,42.41
2025-11-27_20:30:03,42.82
2025-11-27_20:30:05,43.27
2025-11-27_20:30:07,43.71
2025-11-27_20:30:09,44.16
2025-11-27_20:30:11,44.62
2025-11-27_20:30:13,45.06
2025-11-27_20:30:15,45.49
2025-11-27_20:30:17,45.50
2025-11-27_20:30:19,45.50
2025-11-27_20:30:21,45.50
2025-11-27_20:30:23,45.50
2025-11-27_20:30:25,45.49
2025-11-27_20:30:27,45.50
2025-11-27_20:30:29,45.49
2025-11-27_20:30:31,45.49
2025-11-27_20:30:33,45.49
2025-11-27_20:30:35,45.48
2025-11-27_20:30:37,45.48
2025-11-27_20:30:39,45.47
2025-11-27_20:30:41,45.48
2025-11-27_20:30:43,45.47
2025-11-27_20:30:45,45.49
2025-11-27_20:30:47,45.49
2025-11-27_20:30:49,45.48
2025-11-27_20:30:51,45.50
2025-11-27_20:30:53,45.50
2025-11-27_20:30:55,45.50
2025-11-27_20:30:57,45.51
2025-11-27_20:30:59,45.50
2025-11-27_20:31:01,45.50
2025-11-27_20:31:03,45.49
2025-11-27_20:31:05,45.49
2025-11-27_20:31:07,45.49
2025-11-27_20:31:09,45.50
2025-11-27_20:31:11,45.49
2025-11-27_20:31:13,45.50
2025-11-27_20:31:15,45.49
2025-11-27_20:31:17,45.49
2025-11-27_20:31:19,45.49
2025-11-27_20:31:21,45.54
2025-11-27_20:31:23,45.51
2025-11-27_20:31:25,45.51
2025-11-27_20:31:27,45.51
2025-11-27_20:31:29,45.51
2025-11-27_20:31:32,45.49
2025-11-27_20:31:34,45.49
2025-11-27_20:31:36,45.49
2025-11-27_20:31:38,45.51
2025-11-27_20:31:40,45.51
2025-11-27_20:31:42,45.51
2025-11-27_20:31:44,45.51
2025-11-27_20:31:46,45.50
2025-11-27_20:31:48,45.50
2025-11-27_20:31:50,45.51
2025-11-27_20:31:52,45.51
2025-11-27_20:31:54,45.51
2025-11-27_20:31:56,45.52
2025-11-27_20:31:58,45.51
2025-11-27_20:32:00,45.50
2025-11-27_20:32:02,45.55
2025-11-27_20:32:04,45.48
2025-11-27_20:32:06,45.49
2025-11-27_20:32:08,45.49
2025-11-27_20:32:10,45.51
2025-11-27_20:32:12,45.50
2025-11-27_20:32:14,45.49
2025-11-27_20:32:16,45.48
2025-11-27_20:32:18,45.49
2025-11-27_20:32:20,45.49
2025-11-27_20:32:22,45.50
2025-11-27_20:32:24,45.49
2025-11-27_20:32:26,45.49
2025-11-27_20:32:28,45.49
2025-11-27_20:32:30,45.50
2025-11-27_20:32:32,45.50
2025-11-27_20:32:34,45.50
2025-11-27_20:32:36,45.51
2025-11-27_20:32:38,45.51
2025-11-27_20:32:40,45.49
2025-11-27_20:32:42,45.55
2025-11-27_20:32:44,45.49
2025-11-27_20:32:46,38.06
2025-11-27_20:32:48,38.15
2025-11-27_20:32:50,38.22
2025-11-27_20:32:52,38.28
2025-11-27_20:32:54,38.37
2025-11-27_20:32:56,38.44
2025-11-27_20:32:58,38.52
2025-11-27_20:33:00,38.59
2025-11-27_20:33:02,38.67
2025-11-27_20:33:04,38.73
2025-11-27_20:33:06,38.80
2025-11-27_20:33:08,38.85
2025-11-27_20:33:10,38.91
2025-11-27_20:33:12,39.00
2025-11-27_20:33:14,39.07
2025-11-27_20:33:17,39.14
2025-11-27_20:33:19,39.22
2025-11-27_20:33:21,39.30
2025-11-27_20:33:23,39.37
2025-11-27_20:33:25,39.41
2025-11-27_20:33:27,39.49
2025-11-27_20:33:29,39.55
2025-11-27_20:33:31,39.61
2025-11-27_20:33:33,39.67
2025-11-27_20:33:35,39.75
2025-11-27_20:33:37,39.82
2025-11-27_20:33:39,39.90
2025-11-27_20:33:41,39.97
2025-11-27_20:33:43,40.04
2025-11-27_20:33:45,40.11
2025-11-27_20:33:47,40.17
2025-11-27_20:33:49,40.23
2025-11-27_20:33:51,40.29
2025-11-27_20:33:53,40.36
2025-11-27_20:33:55,40.45
2025-11-27_20:33:57,40.51
2025-11-27_20:33:59,40.59
2025-11-27_20:34:01,40.67
2025-11-27_20:34:03,40.73
2025-11-27_20:34:05,40.79
2025-11-27_20:34:07,40.89
2025-11-27_20:34:09,40.94
2025-11-27_20:34:11,41.04
2025-11-27_20:34:13,41.12
2025-11-27_20:34:15,41.18
2025-11-27_20:34:17,41.25
2025-11-27_20:34:19,41.32
2025-11-27_20:34:21,41.37
2025-11-27_20:34:23,41.46
2025-11-27_20:34:25,41.53
2025-11-27_20:34:27,41.62
2025-11-27_20:34:29,41.79
2025-11-27_20:34:31,41.77
2025-11-27_20:34:33,41.76
2025-11-27_20:34:35,41.76
2025-11-27_20:34:37,41.75
2025-11-27_20:34:39,41.74
2025-11-27_20:34:41,41.74
2025-11-27_20:34:43,41.73
2025-11-27_20:34:45,41.72
2025-11-27_20:34:47,41.72
2025-11-27_20:34:49,41.73
2025-11-27_20:34:51,41.72
2025-11-27_20:34:53,41.71
2025-11-27_20:34:55,41.72
2025-11-27_20:34:57,41.74
2025-11-27_20:34:59,41.72
2025-11-27_20:35:02,41.72
2025-11-27_20:35:04,41.72
2025-11-27_20:35:06,41.73
2025-11-27_20:35:08,41.72
2025-11-27_20:35:10,41.73
2025-11-27_20:35:12,41.73
2025-11-27_20:35:14,41.73
2025-11-27_20:35:16,41.73
2025-11-27_20:35:18,41.73
2025-11-27_20:35:20,41.73
2025-11-27_20:35:22,41.71
