2025-11-26_06:43:59,38.20
2025-11-26_06:44:01,38.32
2025-11-26_06:44:03,39.20
2025-11-26_06:44:05,39.02
2025-11-26_06:44:07,39.22
2025-11-26_06:44:09,39.12
2025-11-26_06:44:11,39.07
2025-11-26_06:44:13,39.02
2025-11-26_06:44:15,38.98
2025-11-26_06:44:17,38.95
2025-11-26_06:44:19,38.93
2025-11-26_06:44:21,38.92
2025-11-26_06:44:23,38.90
2025-11-26_06:44:25,38.89
2025-11-26_06:44:27,38.92
2025-11-26_06:44:29,38.87
2025-11-26_06:44:31,38.86
2025-11-26_06:44:33,38.86
2025-11-26_06:44:35,38.84
2025-11-26_06:44:37,38.91
2025-11-26_06:44:39,39.40
2025-11-26_06:44:41,39.58
2025-11-26_06:44:43,39.58
2025-11-26_06:44:45,39.57
2025-11-26_06:44:47,39.57
2025-11-26_06:44:49,39.58
2025-11-26_06:44:51,39.57
2025-11-26_06:44:53,39.57
2025-11-26_06:44:55,39.59
2025-11-26_06:44:57,39.59
2025-11-26_06:44:59,39.01
2025-11-26_06:45:01,39.51
2025-11-26_06:45:03,39.99
2025-11-26_06:45:05,40.50
2025-11-26_06:45:07,41.02
2025-11-26_06:45:09,41.52
2025-11-26_06:45:11,41.97
2025-11-26_06:45:13,42.48
2025-11-26_06:45:15,42.99
2025-11-26_06:45:17,43.48
2025-11-26_06:45:19,43.96
2025-11-26_06:45:22,44.48
2025-11-26_06:45:24,44.97
2025-11-26_06:45:26,45.46
2025-11-26_06:45:28,45.96
2025-11-26_06:45:30,46.08
2025-11-26_06:45:32,46.07
2025-11-26_06:45:34,46.08
2025-11-26_06:45:36,46.07
2025-11-26_06:45:38,46.08
2025-11-26_06:45:40,46.07
2025-11-26_06:45:42,46.08
2025-11-26_06:45:44,46.08
2025-11-26_06:45:46,46.09
2025-11-26_06:45:48,46.09
2025-11-26_06:45:50,46.09
2025-11-26_06:45:52,46.09
2025-11-26_06:45:54,46.09
2025-11-26_06:45:56,46.07
2025-11-26_06:45:58,46.09
2025-11-26_06:46:00,46.08
2025-11-26_06:46:02,46.11
2025-11-26_06:46:04,46.07
2025-11-26_06:46:06,46.07
