2025-11-26_01:30:11,38.21
2025-11-26_01:30:13,39.08
2025-11-26_01:30:15,39.16
2025-11-26_01:30:17,39.06
2025-11-26_01:30:19,39.01
2025-11-26_01:30:21,38.95
2025-11-26_01:30:23,38.91
2025-11-26_01:30:25,38.89
2025-11-26_01:30:27,38.88
2025-11-26_01:30:29,38.84
2025-11-26_01:30:31,38.84
2025-11-26_01:30:33,38.83
2025-11-26_01:30:35,38.83
2025-11-26_01:30:37,38.83
2025-11-26_01:30:39,38.82
2025-11-26_01:30:41,38.81
2025-11-26_01:30:43,38.81
2025-11-26_01:30:45,38.81
2025-11-26_01:30:47,39.04
2025-11-26_01:30:49,39.52
2025-11-26_01:30:51,39.52
2025-11-26_01:30:53,39.52
2025-11-26_01:30:55,39.53
2025-11-26_01:30:57,39.53
2025-11-26_01:30:59,39.51
2025-11-26_01:31:01,39.51
2025-11-26_01:31:03,39.51
2025-11-26_01:31:05,39.50
2025-11-26_01:31:07,38.93
2025-11-26_01:31:09,39.38
2025-11-26_01:31:11,39.92
2025-11-26_01:31:13,40.41
2025-11-26_01:31:15,40.88
2025-11-26_01:31:17,41.36
2025-11-26_01:31:19,41.84
2025-11-26_01:31:21,42.35
2025-11-26_01:31:24,42.81
2025-11-26_01:31:26,43.29
2025-11-26_01:31:28,43.76
2025-11-26_01:31:30,44.27
2025-11-26_01:31:32,44.74
2025-11-26_01:31:34,45.25
2025-11-26_01:31:36,45.72
2025-11-26_01:31:38,45.71
2025-11-26_01:31:40,45.71
2025-11-26_01:31:42,45.71
2025-11-26_01:31:44,45.71
2025-11-26_01:31:46,45.73
2025-11-26_01:31:48,45.74
2025-11-26_01:31:50,45.72
2025-11-26_01:31:52,45.72
2025-11-26_01:31:54,45.72
2025-11-26_01:31:56,45.74
2025-11-26_01:31:58,45.74
2025-11-26_01:32:00,45.74
2025-11-26_01:32:02,45.74
2025-11-26_01:32:04,45.73
2025-11-26_01:32:06,45.73
2025-11-26_01:32:08,45.73
2025-11-26_01:32:10,45.72
2025-11-26_01:32:12,45.72
2025-11-26_01:32:14,45.73
2025-11-26_01:32:16,45.72
2025-11-26_01:32:18,45.72
2025-11-26_01:32:20,45.72
2025-11-26_01:32:22,45.72
2025-11-26_01:32:24,45.71
2025-11-26_01:32:26,45.70
2025-11-26_01:32:28,45.71
2025-11-26_01:32:30,45.70
2025-11-26_01:32:32,45.70
2025-11-26_01:32:34,45.71
2025-11-26_01:32:36,45.71
2025-11-26_01:32:38,45.71
2025-11-26_01:32:40,45.72
2025-11-26_01:32:42,45.72
2025-11-26_01:32:44,45.72
2025-11-26_01:32:46,45.75
2025-11-26_01:32:48,45.72
2025-11-26_01:32:50,45.73
2025-11-26_01:32:52,45.72
2025-11-26_01:32:54,45.72
2025-11-26_01:32:56,45.73
2025-11-26_01:32:58,45.72
2025-11-26_01:33:00,45.73
2025-11-26_01:33:02,45.72
2025-11-26_01:33:04,45.72
2025-11-26_01:33:06,45.72
2025-11-26_01:33:08,45.71
2025-11-26_01:33:11,45.71
2025-11-26_01:33:13,45.71
2025-11-26_01:33:15,45.72
2025-11-26_01:33:17,45.70
2025-11-26_01:33:19,45.71
2025-11-26_01:33:21,45.71
2025-11-26_01:33:23,45.70
2025-11-26_01:33:25,45.71
2025-11-26_01:33:27,45.72
2025-11-26_01:33:29,45.70
2025-11-26_01:33:31,45.70
2025-11-26_01:33:33,45.69
2025-11-26_01:33:35,45.71
2025-11-26_01:33:37,45.70
2025-11-26_01:33:39,45.70
2025-11-26_01:33:41,45.70
2025-11-26_01:33:43,45.73
2025-11-26_01:33:45,45.70
2025-11-26_01:33:47,45.71
2025-11-26_01:33:49,45.71
2025-11-26_01:33:51,38.32
2025-11-26_01:33:53,38.40
2025-11-26_01:33:55,38.46
2025-11-26_01:33:57,38.53
2025-11-26_01:33:59,38.63
2025-11-26_01:34:01,38.72
2025-11-26_01:34:03,38.80
2025-11-26_01:34:05,38.87
2025-11-26_01:34:07,38.99
2025-11-26_01:34:09,39.05
2025-11-26_01:34:11,39.14
2025-11-26_01:34:13,39.22
2025-11-26_01:34:15,39.30
